,ACCT220,ACCT230,BLAW280,COMP100,ECON160,ECON161,ENGL205,SOM120,MATH103,MATH150A,MATH150B,MATH140,BUS302,FIN303,MGT360,MKT304,SOM306,MKT346,MKT348,cluster_label,graduated
2479,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,1.7000000000000002,2.0,-2.0,-2.0,0,0
2480,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2481,0.0,0.2999999999999998,0.2999999999999998,0.0,2.0,0.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,0.0,-0.7,0.2999999999999998,0.0,0.0,-0.30000000000000004,1.2999999999999998,0,1
2482,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,1.0,-2.0,-2.0,1.0,1.7000000000000002,0.0,1.7000000000000002,1.2999999999999998,1.0,2.0,-2.0,0,0
2483,-2.0,-2.0,0.0,1.2999999999999998,0.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0,1.2999999999999998,-1.0,0.7000000000000002,0.7000000000000002,0.2999999999999998,-2.0,-2.0,0,0
2484,-2.0,-2.0,0.7000000000000002,-0.30000000000000004,0.0,-1.0,0.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2485,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2486,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2487,-0.30000000000000004,-2.0,1.2999999999999998,-2.0,2.0,0.0,1.7000000000000002,-2.0,0.2999999999999998,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-0.30000000000000004,-2.0,-2.0,1,0
2488,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-0.30000000000000004,0.7000000000000002,0.0,-0.30000000000000004,-0.7,-1.0,0,1
2489,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2490,0.0,1.0,0.2999999999999998,1.7000000000000002,1.0,0.0,1.0,-2.0,0.0,-2.0,-2.0,1.0,1.2999999999999998,0.0,2.0,1.2999999999999998,0.7000000000000002,2.0,1.7000000000000002,0,1
2491,-0.30000000000000004,-1.3,0.0,1.2999999999999998,0.0,1.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.2999999999999998,1.7000000000000002,-1.0,0.2999999999999998,-0.7,-0.7,-0.7,0,1
2492,-1.0,1.0,0.0,2.0,0.0,1.0,-2.0,-2.0,0.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,1,0
2493,-2.0,-2.0,1.2999999999999998,-2.0,1.0,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2494,0.0,0.0,0.7000000000000002,0.0,1.0,0.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2495,1.0,1.0,1.2999999999999998,2.0,2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,1.2999999999999998,1.7000000000000002,2.0,2.0,2.0,0.7000000000000002,1.0,0,1
2496,1.0,1.0,0.0,2.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,0.7000000000000002,1.2999999999999998,0.0,-0.30000000000000004,0.0,0.7000000000000002,0.0,0,1
2497,0.0,2.0,1.0,1.0,0.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,1.0,2.0,0.0,-2.0,1.0,0.2999999999999998,0.7000000000000002,1.0,0,1
2498,2.0,2.0,2.0,2.0,1.0,2.0,1.0,-2.0,0.2999999999999998,-2.0,-2.0,1.0,2.0,0.0,1.7000000000000002,1.7000000000000002,1.2999999999999998,1.7000000000000002,1.7000000000000002,0,0
2499,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2500,1.0,0.0,2.0,2.0,2.0,2.0,2.0,-2.0,1.0,-2.0,-2.0,2.0,1.0,0.0,0.2999999999999998,1.0,0.0,1.0,0.7000000000000002,0,1
2501,-2.0,-2.0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2502,0.7000000000000002,1.7000000000000002,0.7000000000000002,2.0,-2.0,1.0,1.0,-2.0,2.0,-2.0,-2.0,2.0,0.7000000000000002,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,0,0
2503,0.0,0.0,0.2999999999999998,2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.2999999999999998,-1.3,0.2999999999999998,1.0,-0.7,0.0,1.0,0,1
2504,1.0,-2.0,1.0,2.0,0.2999999999999998,2.0,1.7000000000000002,0.7000000000000002,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2505,1.2999999999999998,1.2999999999999998,1.2999999999999998,2.0,0.0,1.0,2.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2506,-2.0,-2.0,0.0,1.2999999999999998,-1.0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2507,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-1.3,-2.0,-0.7,-2.0,-2.0,-2.0,1,0
2508,0.0,1.0,1.0,1.2999999999999998,-1.0,0.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,1.0,0.7000000000000002,0.0,1.0,1.0,1.0,-2.0,-2.0,0,0
2509,0.0,0.0,0.7000000000000002,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,1.2999999999999998,0.2999999999999998,1.2999999999999998,0.2999999999999998,1.0,0.2999999999999998,0.0,0,1
2510,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2511,-2.0,-2.0,2.0,2.0,2.0,1.0,1.0,-2.0,1.0,-2.0,-2.0,1.7000000000000002,1.0,0.0,1.0,-2.0,0.0,0.0,0.2999999999999998,0,1
2512,0.0,1.0,1.0,1.2999999999999998,1.0,0.0,-2.0,-2.0,2.0,-2.0,-2.0,1.0,0.2999999999999998,0.2999999999999998,0.0,0.2999999999999998,-0.30000000000000004,0.0,0.0,0,1
2513,2.0,1.0,0.0,2.0,0.0,0.2999999999999998,-2.0,-2.0,0.0,-2.0,-2.0,2.0,0.0,1.0,0.0,1.0,0.2999999999999998,1.0,1.0,0,1
2514,-2.0,0.0,0.0,1.0,1.0,0.0,1.7000000000000002,-2.0,0.2999999999999998,-2.0,-2.0,0.0,1.0,2.0,-1.0,-1.0,-0.7,-2.0,-2.0,0,0
2515,1.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.7000000000000002,-2.0,1.7000000000000002,0.7000000000000002,0.7000000000000002,2.0,2.0,0,1
2516,-2.0,-2.0,2.0,2.0,1.0,2.0,2.0,-2.0,0.7000000000000002,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2517,0.0,1.0,2.0,1.0,1.0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.2999999999999998,1.0,0.2999999999999998,0.0,1.0,0.7000000000000002,1.0,0,1
2518,-1.0,1.0,1.0,0.7000000000000002,0.0,1.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,1.7000000000000002,-0.30000000000000004,0.0,1.0,1.2999999999999998,0.7000000000000002,1.2999999999999998,0,1
2519,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,0.2999999999999998,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2520,1.0,1.0,1.0,2.0,0.0,2.0,1.0,-2.0,0.2999999999999998,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2521,0.0,-2.0,-2.0,1.0,-0.30000000000000004,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2522,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2523,-2.0,-2.0,1.0,2.0,1.0,-1.3,1.0,-2.0,0.0,-2.0,-2.0,-2.0,0.0,-0.30000000000000004,0.7000000000000002,1.0,-0.30000000000000004,0.0,1.0,0,1
2524,2.0,1.0,1.0,2.0,2.0,1.0,1.2999999999999998,2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,1.7000000000000002,1.0,0.7000000000000002,0.2999999999999998,1.0,0,1
2525,-2.0,1.0,0.0,2.0,-2.0,0.0,-2.0,2.0,0.0,-2.0,-2.0,-2.0,0.2999999999999998,1.0,-1.0,0.2999999999999998,-0.30000000000000004,-1.0,-2.0,0,1
2526,-2.0,1.0,1.2999999999999998,1.0,2.0,1.0,-2.0,0.7000000000000002,2.0,-2.0,-2.0,-2.0,1.0,1.7000000000000002,0.2999999999999998,0.7000000000000002,0.7000000000000002,0.0,0.7000000000000002,0,1
2527,1.0,1.0,2.0,2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.0,2.0,2.0,0,0
2528,2.0,1.0,1.0,2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,0.2999999999999998,1.7000000000000002,0.7000000000000002,1.0,0.7000000000000002,1.0,1.2999999999999998,0,1
2529,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2530,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2531,0.0,-1.0,2.0,-2.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2532,0.0,0.7000000000000002,1.2999999999999998,0.2999999999999998,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,1.7000000000000002,-1.0,0.0,0.0,0.0,0.0,1.0,0,1
2533,-1.0,-1.0,0.2999999999999998,2.0,0.0,-1.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.7,-0.30000000000000004,0.7000000000000002,1.0,-0.30000000000000004,0.0,0,1
2534,-2.0,-2.0,0.0,-2.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2535,0.0,2.0,0.2999999999999998,2.0,0.0,2.0,1.7000000000000002,-2.0,1.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2536,1.2999999999999998,1.2999999999999998,1.2999999999999998,2.0,2.0,2.0,1.2999999999999998,1.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2537,-2.0,-2.0,1.0,-2.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2538,1.0,0.0,1.0,1.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0,1.0,1.7000000000000002,0.2999999999999998,0.2999999999999998,-1.0,-0.7,-0.7,0,1
2539,1.0,0.0,2.0,1.0,0.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,1.7000000000000002,0.0,1.0,2.0,0.7000000000000002,1.0,0,1
2540,-1.0,1.0,0.0,1.0,0.0,-2.0,-2.0,0.7000000000000002,0.0,-2.0,-2.0,-2.0,1.2999999999999998,0.0,2.0,0.0,0.0,1.0,1.2999999999999998,0,1
2541,-2.0,-2.0,-2.0,2.0,0.0,-2.0,1.7000000000000002,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2542,0.2999999999999998,-2.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,1.7000000000000002,-2.0,0.2999999999999998,1.0,-2.0,-2.0,-2.0,-2.0,1,0
2543,-2.0,-2.0,-2.0,1.2999999999999998,1.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,1,0
2544,0.0,1.0,-0.30000000000000004,1.7000000000000002,-1.0,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,-2.0,0.2999999999999998,1.2999999999999998,1.0,0.0,-0.30000000000000004,0.7000000000000002,0.0,-1.0,0,1
2545,-2.0,-2.0,0.0,-2.0,0.0,-2.0,1.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2546,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2547,-2.0,-2.0,0.0,-2.0,-2.0,0.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2548,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2549,-2.0,-2.0,-0.7,-2.0,0.0,-0.30000000000000004,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2550,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2551,1.0,1.0,1.0,1.0,2.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,2.0,0.2999999999999998,1.0,0.7000000000000002,1.2999999999999998,-2.0,1.0,0,1
2552,-1.3,-1.0,0.0,2.0,-0.30000000000000004,-0.7,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2553,1.0,2.0,0.0,1.0,0.2999999999999998,0.0,-2.0,0.7000000000000002,1.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,1.0,0.7000000000000002,-1.0,-1.3,0,1
2554,1.0,1.2999999999999998,0.2999999999999998,1.0,0.7000000000000002,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,1.2999999999999998,0.7000000000000002,0.2999999999999998,1.0,-0.30000000000000004,0.0,1.0,0,1
2555,-2.0,-2.0,2.0,0.0,0.0,0.0,1.2999999999999998,-2.0,0.2999999999999998,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2556,2.0,1.0,2.0,2.0,1.0,0.0,2.0,-2.0,0.0,-2.0,-2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.7000000000000002,0,0
2557,-1.0,0.0,0.0,-2.0,0.0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,-0.7,1.0,0.0,0.0,0.0,1.0,0,1
2558,0.0,0.0,-1.0,1.2999999999999998,0.0,-0.30000000000000004,2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,1.0,0.2999999999999998,0.7000000000000002,1.0,-0.30000000000000004,-1.0,1.2999999999999998,0,1
2559,0.0,0.0,1.0,2.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-0.30000000000000004,0.2999999999999998,0.0,1.2999999999999998,0.7000000000000002,0.0,-0.7,0,1
2560,1.0,0.0,0.0,2.0,0.0,-1.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,1.0,0.0,1.0,1.0,-0.30000000000000004,0.2999999999999998,0.7000000000000002,0,1
2561,1.0,0.0,2.0,-2.0,0.0,0.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2562,0.0,0.2999999999999998,1.2999999999999998,1.7000000000000002,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,1.2999999999999998,-1.3,1.0,-0.30000000000000004,-1.0,0.0,0.7000000000000002,0,1
2563,0.7000000000000002,0.7000000000000002,0.2999999999999998,2.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.7000000000000002,1.0,0.0,1.0,0.0,-1.0,0.2999999999999998,0,1
2564,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2565,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2566,-2.0,-2.0,1.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2567,0.0,1.0,0.0,1.0,0.0,-1.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,1.0,-0.30000000000000004,-0.7,1.0,0.0,0.0,0.7000000000000002,0,1
2568,1.0,0.0,1.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2569,0.0,-0.7,1.0,2.0,1.0,2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,-1.0,0.2999999999999998,1.0,0.0,0.0,0.7000000000000002,0,1
2570,-2.0,-2.0,0.0,2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2571,0.0,-2.0,2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.2999999999999998,-0.7,0.2999999999999998,0,0
2572,0.0,1.0,1.0,-2.0,0.0,0.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2573,2.0,2.0,2.0,2.0,2.0,1.0,2.0,-2.0,1.0,-2.0,-2.0,2.0,0.7000000000000002,1.7000000000000002,2.0,1.0,0.2999999999999998,1.2999999999999998,2.0,0,1
2574,1.0,2.0,1.0,1.0,0.0,0.0,0.0,-2.0,0.0,-2.0,-2.0,2.0,1.7000000000000002,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
2575,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2576,1.0,2.0,0.0,1.0,1.0,0.0,2.0,-2.0,2.0,-1.0,-2.0,1.0,0.2999999999999998,0.0,0.0,0.2999999999999998,-0.30000000000000004,1.2999999999999998,0.0,0,1
2577,-2.0,-2.0,0.0,1.0,-1.3,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2578,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2579,-2.0,-2.0,-1.0,1.2999999999999998,0.0,-2.0,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2580,1.0,-2.0,-2.0,2.0,1.0,2.0,2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2581,0.0,0.0,1.0,1.2999999999999998,1.0,1.0,2.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,0.2999999999999998,0.7000000000000002,1.0,1.2999999999999998,0.0,0.2999999999999998,0,1
2582,1.0,-0.7,1.0,2.0,2.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,0.0,1.7000000000000002,-1.0,1.0,1.2999999999999998,0,1
2583,-2.0,-2.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-0.30000000000000004,1,0
2584,1.0,1.2999999999999998,1.2999999999999998,2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.7000000000000002,0.0,0.7000000000000002,1.7000000000000002,0.0,-1.0,1.0,0,1
2585,-1.0,-1.3,0.0,1.0,-1.0,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,0.2999999999999998,-2.0,1.0,0.7000000000000002,2.0,-0.30000000000000004,-0.30000000000000004,1.0,0,1
2586,2.0,1.0,1.0,2.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2587,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-0.7,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2588,0.0,-2.0,0.0,1.2999999999999998,0.0,0.7000000000000002,0.0,-0.30000000000000004,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2589,0.0,0.0,0.0,1.0,0.0,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.7000000000000002,-1.0,1.0,0.2999999999999998,0.0,0.0,1.0,0,0
2590,1.0,-1.0,0.0,2.0,1.0,2.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,-0.7,0.0,0.0,0.0,0.0,0.7000000000000002,0,0
2591,0.0,-2.0,-1.0,2.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.7000000000000002,-2.0,2.0,0.2999999999999998,0.2999999999999998,0.2999999999999998,-2.0,0,1
2592,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,2.0,-2.0,1.2999999999999998,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2593,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2594,-2.0,-2.0,-2.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,1,0
2595,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,1.7000000000000002,2.0,1.7000000000000002,1.0,2.0,2.0,2.0,0,1
2596,0.0,0.0,0.0,0.2999999999999998,0.0,0.0,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,1.0,0.0,-1.3,0.2999999999999998,1.0,-1.0,0.2999999999999998,-2.0,0,0
2597,-2.0,-2.0,1.0,1.0,1.0,0.0,-2.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2598,0.0,1.0,0.0,1.0,1.0,1.0,1.2999999999999998,-2.0,0.0,-2.0,-2.0,1.0,0.2999999999999998,0.0,0.0,0.7000000000000002,-0.30000000000000004,-0.30000000000000004,1.0,0,1
2599,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2600,-2.0,-2.0,0.0,2.0,0.0,-2.0,0.0,-2.0,1.7000000000000002,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2601,-0.7,-1.0,0.0,-0.7,-0.30000000000000004,-1.0,-2.0,-2.0,0.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-0.30000000000000004,-2.0,-2.0,1,0
2602,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2603,-2.0,-2.0,-0.30000000000000004,1.0,-0.7,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2604,1.7000000000000002,-2.0,0.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,1.0,-0.30000000000000004,-2.0,-2.0,1,0
2605,-2.0,-2.0,-1.3,-2.0,1.0,-2.0,1.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2606,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2607,1.0,0.7000000000000002,1.2999999999999998,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
2608,-2.0,1.0,-2.0,2.0,1.0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,2.0,1.2999999999999998,2.0,1.7000000000000002,1.2999999999999998,0.7000000000000002,-0.30000000000000004,0.7000000000000002,0,1
2609,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
