,ACCT220,ACCT230,BLAW280,COMP100,ECON160,ECON161,ENGL205,MATH103,SOM120,MATH150A,MATH150B,MATH140,BUS302,FIN303,MGT360,MKT304,SOM306,BLAW308,cluster_label,graduated
1135,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1136,2.0,1.0,2.0,2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.2999999999999998,0.0,1.7000000000000002,1.0,1.0,0.7000000000000002,0,1
1137,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1138,0.0,-2.0,1.0,1.2999999999999998,0.0,0.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,1.2999999999999998,-1.0,1.2999999999999998,0.0,0.0,0.7000000000000002,0,0
1139,1.0,0.0,1.0,2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,1.0,-2.0,0.7000000000000002,1.2999999999999998,1.7000000000000002,0.2999999999999998,0,1
1140,0.0,0.2999999999999998,1.0,2.0,-1.0,0.2999999999999998,1.7000000000000002,1.0,-2.0,-2.0,-2.0,0.2999999999999998,0.7000000000000002,-0.30000000000000004,1.0,0.2999999999999998,-1.3,-2.0,0,0
1141,1.0,1.0,1.0,2.0,1.2999999999999998,1.2999999999999998,-2.0,0.0,-2.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,0,0
1142,0.0,0.0,1.2999999999999998,-2.0,0.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,0.0,0.2999999999999998,-1.3,-2.0,0.0,-2.0,0.0,0,0
1143,-0.30000000000000004,1.0,0.2999999999999998,1.2999999999999998,-0.30000000000000004,0.0,1.2999999999999998,0.0,-2.0,-2.0,-2.0,1.0,0.2999999999999998,0.0,1.7000000000000002,0.7000000000000002,-2.0,0.7000000000000002,0,0
1144,-2.0,0.0,0.7000000000000002,2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,0.0,-0.7,-1.0,0.2999999999999998,0,0
1145,0.0,-2.0,-0.30000000000000004,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1146,2.0,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,0.7000000000000002,-0.30000000000000004,0.0,-0.7,-2.0,-2.0,0,1
1147,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1148,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,-2.0,-2.0,-2.0,1.0,1.0,-0.30000000000000004,-1.0,1.0,1.0,1.0,0,1
1149,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,0.0,1.2999999999999998,-0.30000000000000004,1.0,-0.7,0.2999999999999998,-0.30000000000000004,0,1
1150,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1151,0.0,-2.0,2.0,-2.0,-2.0,0.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1152,1.0,-1.3,0.0,0.0,0.0,0.0,-2.0,1.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,0.0,-0.30000000000000004,-1.3,-0.30000000000000004,0,1
1153,-1.3,-2.0,0.2999999999999998,1.2999999999999998,-1.0,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,0.2999999999999998,0.2999999999999998,-1.3,0.0,0,0
1154,-1.0,-2.0,0.0,2.0,-1.0,0.0,-2.0,0.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-0.7,-2.0,0.0,1,0
1155,0.0,0.0,1.0,2.0,1.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0,0.7000000000000002,-1.0,0.0,0.0,-0.30000000000000004,-1.0,0,0
1156,0.7000000000000002,-2.0,1.2999999999999998,2.0,1.0,1.0,-2.0,-2.0,-1.3,-2.0,-2.0,-2.0,1.2999999999999998,1.0,0.2999999999999998,-2.0,-2.0,1.0,0,1
1157,1.0,0.0,0.0,0.2999999999999998,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,0.7000000000000002,-0.7,0.0,0.2999999999999998,0.2999999999999998,0,1
1158,-2.0,2.0,0.2999999999999998,-2.0,0.0,-0.7,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.7000000000000002,-2.0,1.2999999999999998,0.0,-0.30000000000000004,-2.0,0,0
1159,2.0,2.0,2.0,2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.7000000000000002,-0.7,0.0,0.7000000000000002,-1.0,1.0,0,0
1160,-2.0,-2.0,1.7000000000000002,-0.30000000000000004,1.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1161,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1162,2.0,-2.0,1.0,1.7000000000000002,0.0,0.7000000000000002,1.0,2.0,-2.0,-2.0,-2.0,2.0,1.2999999999999998,0.7000000000000002,2.0,1.2999999999999998,0.7000000000000002,1.0,0,1
1163,-2.0,-2.0,0.2999999999999998,1.0,-1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.3,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,1,0
1164,1.0,2.0,2.0,1.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.2999999999999998,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.2999999999999998,0,0
1165,0.0,2.0,2.0,1.2999999999999998,-0.30000000000000004,1.7000000000000002,1.7000000000000002,1.0,-2.0,-2.0,-2.0,0.0,1.7000000000000002,0.7000000000000002,0.7000000000000002,1.0,1.0,1.2999999999999998,0,0
1166,0.0,1.0,0.0,2.0,2.0,0.2999999999999998,2.0,2.0,-2.0,-2.0,-2.0,2.0,1.7000000000000002,2.0,0.7000000000000002,0.7000000000000002,1.0,0.0,0,1
1167,0.0,-1.3,-0.30000000000000004,0.0,0.2999999999999998,0.0,-2.0,0.0,-0.7,-2.0,-2.0,-2.0,1.0,0.7000000000000002,1.7000000000000002,-0.30000000000000004,1.0,-0.30000000000000004,0,1
1168,0.0,0.2999999999999998,2.0,0.0,0.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,0.0,0.7000000000000002,0.0,-0.30000000000000004,-1.3,0,1
1169,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1170,-2.0,-2.0,2.0,1.0,2.0,2.0,-2.0,0.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1171,1.7000000000000002,0.0,0.7000000000000002,1.0,0.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,1.0,-2.0,0.7000000000000002,0,1
1172,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.2999999999999998,-2.0,-2.0,-2.0,0.0,1.7000000000000002,0.0,1.0,-1.0,0.0,0.0,0,0
1173,-2.0,-2.0,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1174,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1175,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,0.2999999999999998,-0.30000000000000004,1.0,0.0,-0.30000000000000004,0.0,0,1
1176,2.0,1.0,2.0,2.0,2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
1177,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,-2.0,-2.0,-2.0,1.0,1.0,0.7000000000000002,1.0,-1.0,-1.0,-1.0,0,0
1178,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1179,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1180,2.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,1.7000000000000002,1.0,-2.0,1.7000000000000002,0,1
1181,0.0,0.2999999999999998,2.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,2.0,-2.0,2.0,2.0,0,0
1182,0.0,0.0,1.0,1.0,1.0,2.0,-2.0,0.0,-2.0,-2.0,-2.0,0.0,0.7000000000000002,-1.0,0.7000000000000002,1.0,0.2999999999999998,0.0,0,1
1183,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1184,1.0,0.7000000000000002,0.7000000000000002,1.7000000000000002,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,0.7000000000000002,0.7000000000000002,1.0,0.7000000000000002,1.7000000000000002,0,1
1185,2.0,2.0,2.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,1.2999999999999998,1.2999999999999998,1.2999999999999998,1.2999999999999998,0.7000000000000002,1.7000000000000002,0,1
1186,2.0,1.0,2.0,-2.0,0.0,0.7000000000000002,-2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,1.7000000000000002,0.0,0.2999999999999998,0,0
1187,-0.7,0.2999999999999998,1.0,0.0,-1.0,0.0,-2.0,1.0,-2.0,-2.0,-2.0,0.0,1.2999999999999998,0.0,-1.0,1.2999999999999998,-0.7,-1.3,0,0
1188,1.0,1.0,2.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,1.0,-2.0,1.2999999999999998,0,1
1189,-2.0,-2.0,-1.0,1.2999999999999998,-1.0,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1190,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1191,1.0,-2.0,1.0,-2.0,0.0,0.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,0.2999999999999998,1.0,-2.0,0.0,0,1
1192,-1.0,-1.0,0.7000000000000002,2.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.7000000000000002,1.0,0.0,0.0,0.0,0.0,-2.0,0,0
1193,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1194,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,2.0,1.2999999999999998,1.0,1.2999999999999998,0,1
1195,2.0,2.0,2.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,2.0,1.0,1.0,1.7000000000000002,0.7000000000000002,2.0,1.0,0,1
1196,-2.0,-2.0,1.0,1.0,0.0,0.0,1.0,0.2999999999999998,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1197,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-1.0,-1.3,1,0
1198,-2.0,0.0,0.2999999999999998,0.2999999999999998,-1.0,-2.0,1.2999999999999998,1.0,-2.0,-2.0,-2.0,1.0,1.0,0.0,1.2999999999999998,0.7000000000000002,-0.30000000000000004,0.0,0,1
1199,-2.0,-2.0,0.2999999999999998,-0.30000000000000004,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1200,-1.0,-2.0,2.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,1,0
1201,-2.0,-1.0,0.7000000000000002,1.2999999999999998,-1.0,-1.3,0.7000000000000002,0.7000000000000002,0.0,-2.0,-2.0,-2.0,0.0,-1.0,1.0,1.2999999999999998,-0.30000000000000004,-0.30000000000000004,0,1
1202,-2.0,-2.0,0.2999999999999998,0.0,-1.0,-0.30000000000000004,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1203,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1204,-1.0,-2.0,2.0,2.0,1.0,1.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,1.2999999999999998,-2.0,-2.0,0.2999999999999998,0,1
1205,-2.0,-2.0,1.0,-2.0,2.0,1.2999999999999998,-2.0,-2.0,-2.0,2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1206,0.0,0.7000000000000002,1.7000000000000002,2.0,0.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,1.2999999999999998,-2.0,-0.30000000000000004,0.7000000000000002,0.0,1.7000000000000002,0,1
1207,1.0,-0.7,1.2999999999999998,-2.0,0.0,1.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,1.2999999999999998,2.0,0.2999999999999998,-0.30000000000000004,2.0,1.2999999999999998,0,1
1208,1.0,0.0,2.0,1.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.2999999999999998,-2.0,0.0,1.7000000000000002,0.0,1.0,0,1
1209,1.0,1.0,1.0,1.0,0.0,1.0,0.7000000000000002,0.0,-2.0,-2.0,-2.0,1.0,0.0,1.0,-0.30000000000000004,1.0,-1.3,1.0,0,0
1210,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1211,-2.0,-2.0,-1.0,-0.30000000000000004,-1.0,-2.0,1.0,0.0,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1212,-2.0,-2.0,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1213,-1.0,-1.3,1.0,1.0,-1.3,-1.3,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,0.0,0.0,0.0,-0.30000000000000004,0.0,0,0
1214,-2.0,-2.0,-2.0,2.0,0.7000000000000002,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1215,0.0,0.0,0.0,0.0,0.0,-1.3,1.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,-0.30000000000000004,0.2999999999999998,-1.0,0.0,-0.30000000000000004,0,0
1216,2.0,1.0,2.0,2.0,0.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,0.0,0.7000000000000002,1.0,0.0,0.0,0,1
1217,1.0,1.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.2999999999999998,-1.0,0.0,0.0,-2.0,0.7000000000000002,0,1
1218,1.0,1.0,1.0,2.0,1.0,0.7000000000000002,2.0,-2.0,-2.0,-2.0,-2.0,2.0,1.2999999999999998,2.0,-2.0,-2.0,-2.0,0.0,0,0
1219,1.0,0.0,1.0,1.0,1.0,0.0,-2.0,1.0,0.0,-2.0,-2.0,-2.0,0.2999999999999998,-1.0,0.2999999999999998,-0.30000000000000004,-0.30000000000000004,0.2999999999999998,0,0
1220,-1.0,-2.0,1.0,1.0,1.0,2.0,-2.0,-1.0,-1.0,-2.0,-2.0,-2.0,1.0,-1.0,0.2999999999999998,0.0,-0.30000000000000004,0.0,0,0
1221,2.0,0.0,0.0,2.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,0.0,-1.3,-0.30000000000000004,-0.30000000000000004,1.0,0,0
1222,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,-2.0,-2.0,-2.0,0.0,1.2999999999999998,-2.0,0.0,-0.7,0.0,0.0,0,0
1223,1.0,0.0,1.0,-2.0,1.2999999999999998,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,0.2999999999999998,-2.0,1.7000000000000002,-2.0,0,0
1224,2.0,2.0,2.0,-0.30000000000000004,-0.7,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,1.2999999999999998,-0.7,0.0,-2.0,0,0
1225,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1226,-2.0,-2.0,1.0,-2.0,0.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1227,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1228,2.0,0.0,1.0,2.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,-1.0,1.2999999999999998,1.7000000000000002,2.0,0.7000000000000002,0,1
1229,-2.0,-2.0,1.0,-2.0,1.0,0.0,1.0,2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1230,1.0,1.0,1.2999999999999998,2.0,1.0,1.0,1.7000000000000002,2.0,-2.0,-2.0,-2.0,2.0,1.2999999999999998,1.2999999999999998,1.2999999999999998,1.7000000000000002,1.0,1.2999999999999998,0,1
1231,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1232,1.0,1.0,1.0,0.0,2.0,1.0,-2.0,-2.0,1.0,-1.0,-2.0,-2.0,1.2999999999999998,0.0,1.7000000000000002,1.0,1.7000000000000002,0.2999999999999998,0,1
1233,-2.0,-2.0,1.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1234,-2.0,0.0,1.0,1.0,1.0,1.0,0.7000000000000002,0.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,0.2999999999999998,2.0,-1.0,-0.7,0.2999999999999998,0,0
1235,0.0,-1.3,0.7000000000000002,1.7000000000000002,-1.0,-1.3,1.7000000000000002,0.2999999999999998,-2.0,-2.0,-2.0,0.0,1.0,-1.0,0.0,-0.7,0.2999999999999998,0.0,0,1
1236,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1237,-1.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1238,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,1.0,0.2999999999999998,-1.0,1.0,0,1
1239,1.0,1.0,1.0,0.0,1.0,1.0,0.7000000000000002,1.0,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,0.2999999999999998,1.2999999999999998,-0.7,1.2999999999999998,0,1
1240,-2.0,-2.0,1.0,1.0,0.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1241,-2.0,0.7000000000000002,1.2999999999999998,0.2999999999999998,0.2999999999999998,0.0,0.7000000000000002,0.0,-2.0,-2.0,-2.0,1.0,1.0,-0.7,0.0,1.0,-0.7,0.2999999999999998,0,0
1242,-2.0,-2.0,0.0,0.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1243,-2.0,-2.0,-1.0,0.0,-1.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1244,2.0,1.0,2.0,0.0,1.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.7000000000000002,-0.7,0.0,0.2999999999999998,0.0,1.0,0,0
1245,-2.0,-2.0,0.0,2.0,0.0,-2.0,1.7000000000000002,2.0,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1246,1.0,0.0,2.0,2.0,0.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,1.0,-2.0,0.7000000000000002,0.2999999999999998,-0.30000000000000004,0,1
1247,0.2999999999999998,2.0,0.7000000000000002,0.7000000000000002,0.2999999999999998,1.0,1.2999999999999998,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.7,-2.0,1,0
1248,0.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,1.7000000000000002,0.7000000000000002,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1249,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1250,0.0,0.7000000000000002,2.0,1.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0,1.0,0.7000000000000002,1.7000000000000002,-0.30000000000000004,0.2999999999999998,1.0,0,1
1251,-2.0,-2.0,1.0,2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1252,-2.0,-2.0,0.7000000000000002,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1253,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,2.0,2.0,1.0,2.0,-2.0,0.7000000000000002,0,0
1254,0.7000000000000002,1.0,0.7000000000000002,0.0,0.0,1.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,1.7000000000000002,0.0,-0.30000000000000004,-1.0,0.0,1.7000000000000002,0,1
1255,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1256,2.0,1.7000000000000002,2.0,1.0,2.0,2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,0.7000000000000002,0.7000000000000002,-2.0,-2.0,0,0
1257,-0.7,-0.30000000000000004,0.0,1.7000000000000002,1.0,0.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,1.7000000000000002,-1.0,-0.30000000000000004,0.7000000000000002,-2.0,0.2999999999999998,0,1
1258,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1259,0.0,0.0,0.2999999999999998,2.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,1.7000000000000002,0.0,0.2999999999999998,1.0,1.2999999999999998,0.0,0,0
1260,1.0,0.7000000000000002,2.0,1.0,0.0,2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,1.0,0.2999999999999998,0.2999999999999998,-2.0,-2.0,0.2999999999999998,0,0
1261,1.0,1.2999999999999998,1.0,-2.0,0.7000000000000002,0.0,0.7000000000000002,-2.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,1,0
1262,-2.0,-2.0,0.0,1.0,-1.0,-2.0,-1.3,0.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1263,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,-2.0,-2.0,-2.0,1.0,1.0,0.0,0.0,0.7000000000000002,0.2999999999999998,-0.30000000000000004,0,0
1264,-2.0,-2.0,-2.0,-2.0,0.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1265,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.7000000000000002,2.0,0.0,-1.0,-1.0,0.0,0,0
1266,1.0,0.0,2.0,2.0,2.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,1.7000000000000002,1.2999999999999998,0.0,2.0,0.0,1.2999999999999998,0.0,0,1
1267,1.0,2.0,1.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.0,0.0,0.0,0,1
1268,0.0,-0.30000000000000004,1.0,-1.0,0.2999999999999998,1.2999999999999998,0.7000000000000002,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,2.0,1.0,1.0,1.0,1.2999999999999998,0,1
1269,0.7000000000000002,-0.30000000000000004,0.0,1.2999999999999998,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,1.0,0.0,0.0,0.0,0,1
1270,2.0,1.0,2.0,2.0,1.0,0.0,2.0,-1.0,-2.0,-2.0,-2.0,0.0,0.0,0.7000000000000002,1.0,0.2999999999999998,0.0,-2.0,0,1
1271,0.7000000000000002,1.0,1.0,0.2999999999999998,0.0,1.7000000000000002,-2.0,0.0,-2.0,-2.0,-2.0,1.7000000000000002,0.2999999999999998,0.2999999999999998,1.2999999999999998,1.2999999999999998,-2.0,0.2999999999999998,0,1
