,ACCT220,ECON309,ECON310,ECON311,ECON401,ENGL205,ENGL305,ENGL306,ECON160,ECON161,MATH103,MATH150A,MATH255A,MATH140,SOM120,cluster_label,graduated
0,2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,1.0,1.0,0.0,-2.0,0,0
1,-0.7,-2.0,-1.0,-1.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-0.7,0,0
2,-1.3,0.0,0.0,0.2999999999999998,0.0,-2.0,-2.0,-2.0,1.0,0.2999999999999998,0.0,-2.0,-2.0,-2.0,0.7000000000000002,1,0
3,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
4,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,1.0,-2.0,-2.0,1.2999999999999998,-2.0,0,0
5,0.0,1.0,-2.0,2.0,0.0,-2.0,-2.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,1.0,-2.0,1,1
6,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,0.0,-2.0,0,0
7,2.0,0.0,0.0,0.7000000000000002,-0.30000000000000004,1.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,-2.0,1,1
8,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
9,-2.0,2.0,1.0,1.7000000000000002,1.0,2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,1,1
10,2.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,2.0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,0,0
11,-0.30000000000000004,0.0,0.2999999999999998,0.2999999999999998,0.0,1.0,-2.0,-2.0,0.0,0.0,0.2999999999999998,-2.0,-2.0,0.2999999999999998,-2.0,1,1
12,-2.0,1.0,1.0,1.7000000000000002,-2.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,1.0,1.0,-2.0,1.2999999999999998,1,0
13,1.0,0.0,0.2999999999999998,-1.0,0.2999999999999998,-2.0,-2.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,1.0,-2.0,1,1
14,2.0,1.0,-0.30000000000000004,0.0,-2.0,2.0,-2.0,-2.0,2.0,2.0,2.0,-2.0,-2.0,1.0,-2.0,1,0
15,0.0,0.2999999999999998,1.0,0.0,0.7000000000000002,-2.0,-2.0,-2.0,0.2999999999999998,0.0,-2.0,-2.0,-2.0,-2.0,1.0,1,1
16,1.0,-2.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0,0
17,1.0,2.0,-2.0,1.2999999999999998,0.7000000000000002,-2.0,-2.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,1,1
18,2.0,1.0,2.0,1.2999999999999998,1.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,2.0,2.0,2.0,-2.0,1,1
19,1.0,1.0,0.7000000000000002,1.0,2.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,1.0,1.0,2.0,-2.0,1,1
20,-2.0,-2.0,-2.0,-2.0,-2.0,-0.30000000000000004,-2.0,-2.0,1.0,1.0,0.0,-2.0,-2.0,1.0,-2.0,0,0
21,0.0,2.0,1.0,-2.0,-2.0,2.0,-2.0,-2.0,1.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,1,0
22,0.2999999999999998,0.0,0.0,1.0,-2.0,1.2999999999999998,-2.0,-2.0,1.0,-2.0,0.7000000000000002,-2.0,-2.0,2.0,-2.0,1,0
23,0.7000000000000002,1.0,1.0,-0.7,0.2999999999999998,-2.0,-2.0,-2.0,0.0,0.0,2.0,-2.0,-2.0,0.0,-2.0,1,1
24,1.0,-1.0,0.0,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,1.0,0.0,-2.0,0.0,0.0,0.0,-2.0,0,0
25,1.0,1.0,1.0,0.0,1.0,1.0,-2.0,-2.0,2.0,0.7000000000000002,2.0,-2.0,-2.0,0.7000000000000002,-2.0,1,1
26,1.0,1.0,0.0,-0.7,-0.30000000000000004,0.7000000000000002,-2.0,-2.0,0.0,1.0,1.0,-2.0,-2.0,2.0,-2.0,1,0
27,2.0,1.0,-2.0,0.2999999999999998,-0.30000000000000004,-2.0,-2.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,-2.0,1,1
28,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
29,2.0,1.0,0.0,1.7000000000000002,1.0,-2.0,-2.0,-2.0,0.7000000000000002,0.0,2.0,-2.0,-2.0,-2.0,1.0,1,1
30,2.0,-1.0,-1.3,2.0,-2.0,1.2999999999999998,-2.0,-2.0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
31,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
32,-1.3,0.0,-2.0,-2.0,1.0,0.0,-2.0,-2.0,1.2999999999999998,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,0.2999999999999998,0,1
33,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,0,0
34,2.0,1.0,1.7000000000000002,2.0,2.0,-2.0,-2.0,2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
35,-2.0,0.0,2.0,2.0,1.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,1.0,-2.0,2.0,-2.0,1,0
36,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,0.0,-2.0,0,0
37,1.0,-1.0,0.2999999999999998,0.0,-1.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,0.0,0.0,1.0,-2.0,1,0
38,0.0,0.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,0.0,0.0,1.0,-2.0,1,1
39,-2.0,2.0,2.0,1.2999999999999998,2.0,-2.0,-2.0,-2.0,-0.30000000000000004,-1.0,-2.0,1.0,-2.0,-2.0,0.0,1,1
40,-2.0,-2.0,0.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,0.0,-2.0,0,0
41,1.0,0.0,0.0,0.0,-0.30000000000000004,-2.0,-2.0,-2.0,1.0,2.0,-2.0,0.0,-2.0,2.0,-2.0,1,1
42,2.0,2.0,1.7000000000000002,2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,2.0,-2.0,-2.0,2.0,1,0
43,2.0,2.0,1.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,-2.0,1,1
44,0.0,-1.0,-2.0,-1.0,-2.0,1.0,-2.0,-2.0,0.0,1.0,-1.3,-2.0,-2.0,-2.0,-2.0,0,0
45,1.0,0.0,1.0,0.2999999999999998,0.0,2.0,-2.0,-2.0,1.0,0.0,-2.0,0.0,0.0,1.0,-2.0,1,0
46,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
47,2.0,0.2999999999999998,1.0,1.0,1.0,-2.0,-2.0,-2.0,1.0,2.0,2.0,-2.0,-2.0,1.0,-2.0,1,1
48,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
49,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
50,0.0,1.0,1.0,1.0,2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,0.2999999999999998,-2.0,1.0,-2.0,1,0
51,1.0,0.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,0.0,2.0,-2.0,-2.0,-2.0,0.0,-2.0,0,1
52,1.7000000000000002,2.0,0.0,-0.7,-2.0,0.7000000000000002,-2.0,-2.0,1.0,0.7000000000000002,0.0,-2.0,-2.0,-2.0,-2.0,1,0
53,-2.0,-2.0,0.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,0.0,0,1
54,-2.0,2.0,1.7000000000000002,2.0,1.0,-2.0,-2.0,-2.0,2.0,1.2999999999999998,0.0,-2.0,-2.0,0.0,-2.0,1,1
55,-1.0,0.0,-1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.2999999999999998,-2.0,-2.0,0.0,-2.0,0,0
56,1.0,-2.0,-2.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,1.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,0,0
57,1.0,1.0,0.7000000000000002,2.0,2.0,1.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,1.0,-2.0,1,1
58,0.0,1.2999999999999998,2.0,1.7000000000000002,2.0,-2.0,-2.0,-2.0,1.7000000000000002,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,1.7000000000000002,1,1
59,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,1.0,1.0,2.0,-2.0,0,0
60,0.0,0.0,0.0,-1.3,-2.0,1.0,-2.0,-2.0,2.0,1.0,0.0,-2.0,-2.0,0.0,-2.0,1,0
61,2.0,2.0,2.0,2.0,1.2999999999999998,-2.0,-2.0,-2.0,2.0,2.0,-2.0,0.0,-2.0,-2.0,2.0,1,1
62,1.0,0.0,1.2999999999999998,2.0,-1.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,1.0,-2.0,1,1
63,0.0,1.0,0.0,0.7000000000000002,0.0,-2.0,-2.0,-0.30000000000000004,2.0,1.0,1.0,-2.0,-2.0,2.0,-2.0,1,0
64,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0,0
65,2.0,1.7000000000000002,1.0,1.7000000000000002,0.0,2.0,-2.0,-2.0,2.0,0.0,1.0,-2.0,-2.0,-2.0,1.2999999999999998,1,0
66,1.0,0.0,1.0,0.2999999999999998,0.0,1.7000000000000002,-2.0,-2.0,1.0,1.0,1.7000000000000002,-2.0,-2.0,1.0,-2.0,1,1
67,2.0,1.0,1.0,0.7000000000000002,0.7000000000000002,0.0,-2.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,2.0,-2.0,1,1
68,2.0,1.0,2.0,1.0,2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,1.0,1.0,2.0,-2.0,1,1
69,1.0,1.0,0.2999999999999998,1.2999999999999998,1.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,1.0,-2.0,-2.0,1.0,1,1
70,0.0,-1.0,-1.3,-2.0,-2.0,2.0,-2.0,-2.0,1.0,1.0,0.0,-2.0,-2.0,0.0,-2.0,0,0
71,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
72,1.0,0.7000000000000002,1.0,1.0,0.7000000000000002,-2.0,-2.0,-2.0,0.0,2.0,0.0,-2.0,-2.0,1.0,-2.0,1,1
73,1.0,0.0,1.0,1.0,-0.30000000000000004,0.0,-2.0,1.7000000000000002,1.0,0.0,0.2999999999999998,-2.0,-2.0,2.0,-2.0,1,1
74,2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,-2.0,0,0
75,1.0,1.0,2.0,-2.0,2.0,-2.0,-2.0,-2.0,1.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,0.0,1,1
76,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
77,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,0.0,-2.0,0,0
78,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
79,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-0.7,-2.0,-2.0,0.2999999999999998,1.0,-2.0,-2.0,-2.0,-2.0,-0.30000000000000004,0,0
80,2.0,1.7000000000000002,1.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,1,0
81,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,0.0,0,0
82,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
83,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,-1.3,-2.0,0,0
84,2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,-2.0,2.0,2.0,2.0,-2.0,-2.0,2.0,-2.0,1,0
85,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-1.0,-1.0,-2.0,-2.0,0.0,-2.0,0,0
86,1.2999999999999998,2.0,1.7000000000000002,2.0,2.0,-2.0,-2.0,-2.0,1.7000000000000002,1.0,1.2999999999999998,-2.0,-2.0,-2.0,1.0,1,1
87,0.0,1.0,0.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,0.0,-2.0,-2.0,1.0,1,1
88,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,0,0
89,0.0,-2.0,-2.0,-2.0,-2.0,0.0,1.7000000000000002,-2.0,0.0,1.0,-2.0,-2.0,-2.0,-1.0,-2.0,0,0
90,0.0,1.0,0.0,0.0,-1.3,-2.0,-2.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0,1,1
91,0.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
92,-2.0,1.0,0.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,0.0,1.0,-2.0,-1.0,-1.0,-2.0,1.0,1,0
93,2.0,0.0,1.0,1.0,0.7000000000000002,1.2999999999999998,-2.0,-2.0,1.0,1.2999999999999998,2.0,-2.0,-2.0,2.0,-2.0,1,1
94,1.0,0.0,0.2999999999999998,0.0,-2.0,0.0,-2.0,-2.0,2.0,0.0,0.0,-2.0,-2.0,-0.7,-2.0,1,0
95,2.0,0.0,0.0,-1.0,-2.0,-2.0,-2.0,-2.0,1.0,1.2999999999999998,0.7000000000000002,-2.0,-2.0,0.2999999999999998,-2.0,1,0
96,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,1.7000000000000002,-2.0,-2.0,0.0,-2.0,0,0
97,1.0,2.0,0.0,0.0,-1.0,-2.0,-2.0,0.7000000000000002,2.0,2.0,-2.0,-2.0,-2.0,2.0,-2.0,1,1
98,1.0,-0.30000000000000004,0.2999999999999998,0.2999999999999998,-2.0,1.2999999999999998,-2.0,-2.0,2.0,2.0,0.7000000000000002,-2.0,-2.0,1.0,-2.0,1,0
99,1.0,0.7000000000000002,1.7000000000000002,-2.0,1.0,-2.0,2.0,-2.0,1.0,2.0,-2.0,0.0,0.0,1.0,-2.0,1,1
100,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.7000000000000002,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
101,1.0,-1.0,0.0,1.0,0.0,-2.0,-2.0,-2.0,1.0,2.0,0.0,-2.0,-2.0,-2.0,0.0,1,1
102,-2.0,0.0,1.2999999999999998,1.2999999999999998,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,1,1
103,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,-2.0,2.0,-2.0,-2.0,0,0
104,1.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,1.7000000000000002,0.2999999999999998,-2.0,-2.0,-2.0,0.0,-2.0,1,0
105,-2.0,0.0,0.0,-2.0,-1.0,2.0,-2.0,-2.0,-2.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,0,1
106,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
107,2.0,0.0,-1.0,0.7000000000000002,0.0,-2.0,-2.0,-2.0,1.0,2.0,-2.0,-2.0,-2.0,2.0,-2.0,1,1
108,1.0,-2.0,0.7000000000000002,1.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,0.0,1,0
109,0.0,-1.0,0.0,-2.0,-2.0,1.0,-2.0,-2.0,1.0,0.0,0.7000000000000002,-2.0,-2.0,0.0,-2.0,0,0
110,2.0,2.0,0.7000000000000002,2.0,1.2999999999999998,-2.0,-2.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,2.0,1,0
111,2.0,2.0,2.0,2.0,-0.30000000000000004,-2.0,-2.0,-2.0,2.0,1.0,-2.0,1.2999999999999998,-2.0,-2.0,1.0,1,1
112,-2.0,1.0,0.0,-0.7,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,0,0
113,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
114,0.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
115,-0.30000000000000004,1.0,2.0,-1.0,1.0,1.2999999999999998,-2.0,-2.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,1,1
116,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,0,0
117,0.0,1.0,1.2999999999999998,1.7000000000000002,0.0,-2.0,-2.0,-2.0,0.0,2.0,2.0,-2.0,-2.0,-2.0,-0.30000000000000004,1,1
118,1.0,1.0,0.7000000000000002,1.2999999999999998,-2.0,1.0,-2.0,-2.0,1.7000000000000002,0.0,1.7000000000000002,-2.0,-2.0,1.0,-2.0,1,0
119,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
120,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,1.0,1.0,-2.0,-2.0,0,0
121,1.0,0.0,1.2999999999999998,0.0,-0.30000000000000004,-2.0,-2.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,1.0,-2.0,1,1
122,1.0,2.0,2.0,2.0,1.0,-2.0,-2.0,-2.0,1.0,2.0,-2.0,1.0,1.0,-2.0,-2.0,1,1
123,1.7000000000000002,0.0,0.7000000000000002,1.0,-1.0,2.0,-2.0,-2.0,1.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,1,1
124,0.0,-2.0,-1.0,-0.7,-2.0,-2.0,-2.0,1.7000000000000002,0.7000000000000002,0.0,1.0,-2.0,-2.0,-2.0,-0.30000000000000004,0,0
125,1.0,-2.0,-2.0,-2.0,-2.0,1.0,2.0,-2.0,2.0,1.7000000000000002,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,0,0
126,2.0,1.0,1.0,0.7000000000000002,-0.30000000000000004,-2.0,-2.0,-2.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,1
127,-2.0,0.0,1.0,1.0,1.0,-2.0,-2.0,-2.0,2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,1,1
128,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,0.0,-2.0,0,0
129,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
130,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
131,1.7000000000000002,-0.30000000000000004,0.0,0.0,0.0,1.0,-2.0,-2.0,2.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,1,0
132,0.7000000000000002,-1.0,-0.30000000000000004,-0.30000000000000004,-1.3,-2.0,-2.0,-2.0,1.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0,0
133,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
134,0.0,-2.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,-2.0,0,0
135,2.0,2.0,1.0,-2.0,1.0,-2.0,-2.0,-2.0,1.0,2.0,-2.0,-2.0,-2.0,0.0,-2.0,1,1
136,-1.0,0.0,0.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,0.0,-2.0,-2.0,-2.0,2.0,-2.0,1,0
137,-0.7,2.0,-1.0,0.0,0.0,1.7000000000000002,-2.0,-2.0,1.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,1,1
138,1.0,1.0,1.7000000000000002,1.0,-1.0,-2.0,-2.0,-2.0,1.7000000000000002,1.0,2.0,-2.0,-2.0,-2.0,1.7000000000000002,1,1
139,1.0,-2.0,-2.0,-1.3,-2.0,0.0,-2.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,-1.3,0,0
140,1.0,-2.0,-2.0,-0.7,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,0.0,-2.0,0,0
141,2.0,0.0,-1.0,0.0,-1.0,-2.0,-2.0,-2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,-2.0,1,1
142,0.0,1.0,1.0,1.2999999999999998,1.7000000000000002,-2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,-2.0,1,1
143,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
144,1.0,-2.0,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,1.0,-0.30000000000000004,0.2999999999999998,-2.0,-2.0,1.0,-2.0,0,0
145,1.0,1.0,0.0,0.0,-1.0,1.2999999999999998,-2.0,-2.0,0.0,1.0,-2.0,0.0,-2.0,1.0,-2.0,1,1
146,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,0.0,0.0,-2.0,0.7000000000000002,0,0
147,-0.30000000000000004,2.0,2.0,2.0,2.0,2.0,-2.0,-2.0,1.0,2.0,0.0,-2.0,-2.0,-2.0,2.0,1,1
148,0.0,-1.0,-1.0,-0.30000000000000004,-1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,-2.0,0,1
149,1.0,1.0,-2.0,0.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-0.7,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,0,1
150,2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,-2.0,0,0
151,1.0,1.0,2.0,1.0,0.0,2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.0,-2.0,1,1
152,2.0,1.0,0.7000000000000002,0.0,0.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,1.0,-2.0,1,1
153,-0.30000000000000004,1.0,-2.0,-0.30000000000000004,-0.30000000000000004,0.2999999999999998,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.7000000000000002,0.2999999999999998,-2.0,1,1
154,0.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,2.0,-2.0,-2.0,-2.0,2.0,-2.0,0,0
155,2.0,2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,2.0,2.0,-2.0,2.0,2.0,2.0,-2.0,1,0
156,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,0,0
157,0.0,0.0,0.0,0.7000000000000002,0.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,-2.0,1,1
158,2.0,2.0,2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,-2.0,2.0,1,1
159,0.0,-1.0,-2.0,0.0,-2.0,1.0,-2.0,-2.0,0.0,1.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,0,0
160,2.0,-2.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,-2.0,-2.0,2.0,-2.0,1,1
161,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0,0
162,2.0,1.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,1.0,2.0,-2.0,0.0,0.0,1.0,-2.0,1,0
163,0.7000000000000002,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,0.0,2.0,-2.0,0.0,0.0,-1.0,0.2999999999999998,0,0
164,-2.0,-1.0,0.7000000000000002,0.0,-0.7,-2.0,-2.0,-2.0,1.0,1.0,-2.0,0.2999999999999998,-2.0,0.7000000000000002,-2.0,1,1
165,0.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,1
166,0.0,0.0,0.2999999999999998,0.2999999999999998,0.7000000000000002,-2.0,-2.0,-2.0,1.0,1.7000000000000002,-2.0,-2.0,-2.0,1.0,-2.0,1,1
167,2.0,-1.0,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,1.0,1.0,1.0,0.0,-2.0,-2.0,1.0,-2.0,0,0
168,-2.0,-2.0,0.0,0.0,-2.0,1.0,-2.0,-2.0,1.0,1.0,0.7000000000000002,-2.0,-2.0,-2.0,-0.30000000000000004,0,0
169,0.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.7000000000000002,-2.0,-2.0,1.0,-2.0,0,0
170,2.0,1.0,0.7000000000000002,-2.0,1.0,-2.0,-2.0,-2.0,1.0,2.0,-2.0,-2.0,0.0,1.0,-2.0,1,1
171,0.0,0.0,-0.30000000000000004,1.0,-0.30000000000000004,-2.0,-2.0,-2.0,-1.0,-0.7,0.0,-2.0,-2.0,-2.0,-2.0,1,1
