,ACCT220,ACCT230,ECON160,ECON161,COMP100,SOM120,ENGL205,BLAW280,MATH103,MATH150A,MATH150B,BUS302,FIN303,MGT360,MKT304,SOM306,BUS497,BLAW308,FIN352,FIN355,cluster_label,graduated
1422,1.0,2.0,2.0,2.0,2.0,-2.0,2.0,1.0,0.0,-2.0,-2.0,0.7000000000000002,0.0,1.2999999999999998,1.0,0.0,-2.0,1.7000000000000002,-2.0,-2.0,0,1
1423,1.0,1.0,-2.0,-2.0,2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,1.0,2.0,1.7000000000000002,2.0,2.0,-2.0,2.0,-2.0,-2.0,0,1
1424,0.0,1.0,2.0,0.7000000000000002,2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,1.0,-0.30000000000000004,1.7000000000000002,0.7000000000000002,0.0,-2.0,0.0,-2.0,-2.0,0,1
1425,2.0,0.0,1.0,2.0,2.0,-2.0,0.0,0.0,-2.0,-2.0,-2.0,1.2999999999999998,0.2999999999999998,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1426,2.0,2.0,2.0,2.0,2.0,-2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,2.0,0.2999999999999998,0.2999999999999998,1.0,-2.0,-2.0,-2.0,-2.0,0,1
1427,0.2999999999999998,0.7000000000000002,0.7000000000000002,1.2999999999999998,2.0,-2.0,-2.0,0.7000000000000002,-1.0,-2.0,-2.0,-2.0,1.0,0.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,0,1
1428,0.0,1.0,1.0,2.0,1.2999999999999998,-2.0,2.0,1.0,-2.0,-2.0,-2.0,0.0,0.7000000000000002,1.0,0.0,0.7000000000000002,-2.0,1.0,-2.0,-2.0,0,1
1429,1.0,1.0,1.0,0.0,2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.0,0.0,1.2999999999999998,0.2999999999999998,0.2999999999999998,-2.0,0.0,-2.0,-2.0,0,1
1430,2.0,2.0,1.0,2.0,2.0,-2.0,2.0,1.0,-2.0,2.0,2.0,2.0,2.0,1.7000000000000002,0.2999999999999998,1.7000000000000002,-2.0,1.2999999999999998,-2.0,-2.0,0,1
1431,1.2999999999999998,1.0,2.0,1.0,1.0,-2.0,1.0,2.0,-2.0,1.0,1.0,1.0,-2.0,0.2999999999999998,-0.30000000000000004,0.7000000000000002,-2.0,0.0,-2.0,-2.0,0,1
1432,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1433,0.2999999999999998,1.0,2.0,0.2999999999999998,1.7000000000000002,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,0.0,-2.0,1.7000000000000002,0.0,1.0,-2.0,0.7000000000000002,1.0,1.2999999999999998,0,1
1434,2.0,2.0,2.0,1.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.7000000000000002,2.0,1.7000000000000002,0.2999999999999998,1.7000000000000002,-2.0,0.7000000000000002,-2.0,-2.0,0,1
1435,0.0,-0.30000000000000004,-1.0,1.0,1.7000000000000002,-0.30000000000000004,-2.0,0.0,-2.0,-2.0,-2.0,0.0,-1.3,1.0,-0.30000000000000004,1.0,-2.0,-2.0,-2.0,-2.0,1,0
1436,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,1.0,0.0,2.0,1.2999999999999998,1.2999999999999998,2.0,1.0,2.0,-2.0,2.0,-2.0,-2.0,0,1
1437,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1438,2.0,2.0,2.0,2.0,1.0,1.0,-2.0,2.0,-2.0,0.0,1.0,1.2999999999999998,2.0,1.0,0.0,1.2999999999999998,-2.0,0.0,-2.0,-2.0,0,1
1439,1.0,1.0,0.0,1.0,1.0,-2.0,1.0,2.0,2.0,-2.0,-2.0,0.7000000000000002,0.2999999999999998,1.7000000000000002,1.7000000000000002,0.2999999999999998,-2.0,0.0,1.0,1.2999999999999998,0,1
1440,-2.0,0.0,-1.0,-1.3,1.0,-2.0,0.2999999999999998,0.0,0.0,-2.0,-2.0,0.0,0.2999999999999998,0.0,-1.0,-2.0,-2.0,0.0,-2.0,-2.0,1,0
1441,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1442,0.0,0.7000000000000002,-2.0,-2.0,2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,0.0,0.7000000000000002,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,1,0
1443,0.0,1.7000000000000002,0.0,0.0,2.0,-2.0,1.0,0.0,2.0,-2.0,-2.0,0.2999999999999998,-2.0,-1.0,-2.0,1.0,-2.0,0.0,-2.0,-2.0,1,0
1444,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,1.0,-2.0,1.0,-2.0,0.0,1.2999999999999998,1.0,-0.7,0.0,-2.0,0.7000000000000002,2.0,1.0,0,1
1445,2.0,1.0,1.0,1.0,2.0,-2.0,1.2999999999999998,2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1446,0.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,-0.30000000000000004,0.7000000000000002,0.0,-2.0,0.2999999999999998,-2.0,-2.0,1,1
1447,2.0,0.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,-2.0,-2.0,1.2999999999999998,0.7000000000000002,2.0,1.0,0.0,-2.0,1.0,2.0,-2.0,0,0
1448,2.0,2.0,1.0,1.0,2.0,-2.0,2.0,2.0,2.0,-2.0,-2.0,1.7000000000000002,2.0,-2.0,-2.0,0.7000000000000002,-2.0,1.0,-2.0,-2.0,0,0
1449,2.0,0.2999999999999998,-2.0,2.0,2.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,1.0,-2.0,1.2999999999999998,0.2999999999999998,0.0,-2.0,0.2999999999999998,-2.0,-2.0,0,0
1450,2.0,2.0,2.0,2.0,2.0,-2.0,1.2999999999999998,2.0,0.0,-2.0,-2.0,0.2999999999999998,0.7000000000000002,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-2.0,-0.30000000000000004,-2.0,-2.0,0,1
1451,2.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,2.0,-2.0,2.0,2.0,0.2999999999999998,2.0,1.7000000000000002,2.0,2.0,-2.0,0.2999999999999998,-2.0,-2.0,0,1
1452,-2.0,2.0,-1.0,2.0,2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,1.0,-2.0,2.0,1.0,1.0,-2.0,0.0,-0.30000000000000004,0.7000000000000002,0,1
1453,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,-2.0,-2.0,2.0,2.0,1.7000000000000002,2.0,1.2999999999999998,-2.0,2.0,-2.0,-2.0,0,1
1454,1.0,1.0,2.0,0.0,1.0,-2.0,1.0,1.0,0.0,-2.0,-2.0,1.2999999999999998,1.0,0.2999999999999998,0.0,-1.0,-2.0,1.7000000000000002,0.2999999999999998,0.7000000000000002,0,0
1455,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.2999999999999998,1.0,0.2999999999999998,0.0,0.0,-2.0,0.7000000000000002,-2.0,-2.0,0,1
1456,1.7000000000000002,0.7000000000000002,0.0,0.0,2.0,-2.0,1.0,1.2999999999999998,1.7000000000000002,-2.0,-2.0,1.0,0.7000000000000002,0.7000000000000002,0.2999999999999998,-2.0,-2.0,1.2999999999999998,0.7000000000000002,-2.0,0,1
1457,0.0,0.0,1.0,0.0,0.0,-2.0,1.0,0.0,0.0,-2.0,-2.0,0.2999999999999998,1.0,0.0,1.7000000000000002,0.0,-2.0,0.2999999999999998,-2.0,-2.0,0,0
1458,1.2999999999999998,1.0,0.0,0.0,1.0,1.2999999999999998,1.7000000000000002,1.0,1.7000000000000002,-2.0,-2.0,1.0,0.7000000000000002,-2.0,-2.0,0.2999999999999998,-2.0,0.0,-2.0,-2.0,1,0
1459,0.0,0.0,2.0,0.0,1.0,-1.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1460,1.0,0.2999999999999998,0.0,1.0,2.0,-2.0,0.7000000000000002,0.2999999999999998,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,1,0
1461,2.0,1.0,-2.0,0.0,1.0,-2.0,1.7000000000000002,0.0,1.0,-2.0,-2.0,0.0,0.2999999999999998,0.0,-1.0,1.0,-2.0,0.0,-2.0,-2.0,0,1
1462,0.0,0.0,0.0,1.0,0.0,-2.0,1.0,0.0,0.0,-2.0,-2.0,0.2999999999999998,-0.30000000000000004,0.7000000000000002,0.0,0.7000000000000002,-2.0,0.2999999999999998,-2.0,-2.0,0,0
1463,2.0,2.0,2.0,2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1464,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,1.7000000000000002,2.0,-2.0,-2.0,1.7000000000000002,0.2999999999999998,2.0,2.0,-0.30000000000000004,-2.0,0.2999999999999998,-2.0,-2.0,0,0
1465,0.0,-2.0,0.0,-0.30000000000000004,0.2999999999999998,-2.0,-2.0,0.7000000000000002,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1466,2.0,-2.0,1.0,2.0,1.0,-2.0,-2.0,1.0,-2.0,0.0,-2.0,-2.0,0.0,1.7000000000000002,0.2999999999999998,0.7000000000000002,-2.0,0.0,-2.0,-2.0,1,1
1467,0.0,0.0,-1.0,0.2999999999999998,1.0,0.0,-2.0,-0.30000000000000004,0.0,-2.0,-2.0,0.2999999999999998,1.0,0.0,-2.0,0.7000000000000002,-2.0,-0.30000000000000004,-2.0,-2.0,1,1
1468,1.2999999999999998,-2.0,0.0,1.0,1.0,1.2999999999999998,-2.0,2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,1,0
1469,0.2999999999999998,1.0,0.2999999999999998,1.0,2.0,0.0,1.2999999999999998,-2.0,2.0,-2.0,-2.0,2.0,1.2999999999999998,1.2999999999999998,0.0,0.7000000000000002,-2.0,1.2999999999999998,0.2999999999999998,1.0,0,0
1470,2.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,0.7000000000000002,0.7000000000000002,0.0,-0.30000000000000004,0.0,-2.0,-2.0,-2.0,-2.0,1,0
1471,1.0,1.0,0.0,0.0,1.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,1.2999999999999998,1.2999999999999998,-1.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,1,0
1472,2.0,2.0,2.0,2.0,1.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-1.0,-2.0,0.0,-2.0,-2.0,1,0
1473,1.7000000000000002,1.0,0.0,1.0,1.0,-2.0,1.0,2.0,-2.0,-2.0,-2.0,1.0,0.7000000000000002,0.7000000000000002,0.2999999999999998,1.2999999999999998,-2.0,0.0,0.7000000000000002,-2.0,0,0
1474,1.0,2.0,2.0,2.0,2.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,0.2999999999999998,0.0,-2.0,1.7000000000000002,-2.0,-2.0,0,1
1475,2.0,1.0,2.0,2.0,1.0,-2.0,0.2999999999999998,2.0,-2.0,-2.0,2.0,1.2999999999999998,1.7000000000000002,1.2999999999999998,0.7000000000000002,1.2999999999999998,-2.0,0.0,-2.0,-2.0,0,1
1476,1.0,1.0,1.0,1.0,-2.0,-2.0,2.0,0.0,-2.0,-2.0,-2.0,1.0,1.0,1.0,0.2999999999999998,-0.30000000000000004,-2.0,0.0,-2.0,-2.0,0,1
1477,0.0,2.0,1.0,-0.30000000000000004,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,1.0,-2.0,0.0,-1.3,-1.0,-2.0,-2.0,-2.0,-2.0,1,0
1478,1.0,-2.0,-1.0,1.2999999999999998,0.2999999999999998,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,1.0,1.0,1.2999999999999998,0.0,1.0,-2.0,1.2999999999999998,-2.0,2.0,0,1
1479,1.0,2.0,1.0,0.0,1.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,2.0,-0.7,0.0,0.2999999999999998,-0.30000000000000004,-2.0,0.2999999999999998,-2.0,-2.0,0,1
1480,1.7000000000000002,0.7000000000000002,0.0,0.0,0.0,-2.0,0.2999999999999998,0.0,1.0,-2.0,-2.0,1.7000000000000002,1.0,0.0,0.7000000000000002,1.7000000000000002,-2.0,0.2999999999999998,1.0,0.7000000000000002,0,1
1481,1.0,1.0,1.0,1.0,2.0,-2.0,2.0,2.0,1.0,-2.0,-2.0,0.7000000000000002,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1482,0.0,1.0,2.0,2.0,-2.0,-2.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,1.2999999999999998,1.0,0.7000000000000002,0.2999999999999998,-2.0,1.2999999999999998,-2.0,1.7000000000000002,0,1
1483,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1484,1.0,1.0,0.0,1.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,1.0,2.0,1.0,0.2999999999999998,-1.0,-2.0,0.2999999999999998,-2.0,-2.0,0,1
1485,-2.0,2.0,1.0,1.0,0.0,-2.0,2.0,2.0,1.0,0.0,-2.0,1.7000000000000002,0.0,1.2999999999999998,0.0,0.7000000000000002,-2.0,0.2999999999999998,-2.0,-2.0,0,0
1486,1.0,0.0,2.0,-2.0,2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,1.7000000000000002,2.0,1.0,1.0,0.7000000000000002,-2.0,1.0,-2.0,-2.0,0,1
1487,2.0,1.0,0.0,0.0,2.0,-2.0,1.0,2.0,-2.0,-2.0,-2.0,1.0,0.0,0.0,-0.30000000000000004,-1.0,-2.0,-0.30000000000000004,-2.0,-2.0,0,1
1488,0.0,2.0,2.0,2.0,2.0,-2.0,1.0,2.0,-2.0,1.0,-2.0,1.7000000000000002,2.0,2.0,2.0,2.0,-2.0,1.7000000000000002,-2.0,-2.0,0,1
1489,2.0,0.0,0.0,1.0,2.0,-2.0,1.0,1.0,1.0,-2.0,-2.0,0.7000000000000002,1.0,0.0,0.0,0.7000000000000002,-2.0,0.0,-2.0,-2.0,0,1
1490,2.0,0.0,0.0,0.0,-2.0,0.0,-2.0,1.0,0.0,-2.0,-2.0,0.2999999999999998,1.0,0.0,1.0,-0.30000000000000004,-2.0,-0.30000000000000004,-2.0,-2.0,1,1
1491,2.0,1.2999999999999998,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,-2.0,-2.0,1.0,0.7000000000000002,2.0,1.0,0.2999999999999998,-2.0,-2.0,1.0,-2.0,0,0
1492,2.0,1.2999999999999998,0.7000000000000002,0.7000000000000002,1.2999999999999998,-1.0,0.7000000000000002,2.0,-2.0,-2.0,-2.0,0.2999999999999998,1.0,0.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,1,1
1493,2.0,2.0,-2.0,2.0,-2.0,-2.0,1.7000000000000002,0.2999999999999998,-2.0,-2.0,-2.0,0.0,1.7000000000000002,2.0,0.7000000000000002,2.0,-2.0,1.2999999999999998,2.0,-2.0,0,1
1494,-2.0,2.0,2.0,2.0,2.0,2.0,1.7000000000000002,1.7000000000000002,2.0,-2.0,-2.0,1.2999999999999998,2.0,1.2999999999999998,2.0,2.0,-2.0,1.0,-2.0,-2.0,0,1
1495,0.0,-1.0,0.0,0.0,1.2999999999999998,-2.0,1.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,1,0
1496,2.0,-2.0,0.0,0.0,0.0,-2.0,1.2999999999999998,0.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1497,1.0,2.0,0.0,1.0,1.0,-2.0,1.0,2.0,-2.0,-2.0,-2.0,0.2999999999999998,0.0,1.0,0.0,0.7000000000000002,-2.0,0.7000000000000002,-2.0,-2.0,0,1
1498,2.0,2.0,0.0,0.0,2.0,-2.0,2.0,2.0,-2.0,0.0,-2.0,1.0,2.0,2.0,1.0,2.0,-2.0,1.7000000000000002,-2.0,-2.0,0,1
1499,0.0,2.0,1.0,0.0,1.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,0.2999999999999998,1.2999999999999998,-1.3,0.0,0.0,-2.0,-0.7,-2.0,-2.0,0,1
1500,0.0,1.0,2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,1.7000000000000002,2.0,1.2999999999999998,0.7000000000000002,1.0,-2.0,1.7000000000000002,-2.0,-2.0,0,1
1501,0.0,0.0,1.0,0.0,1.0,-2.0,1.0,1.0,1.0,-1.0,-2.0,1.2999999999999998,0.0,1.0,0.7000000000000002,1.0,-2.0,1.0,-2.0,0.0,0,0
1502,2.0,1.7000000000000002,2.0,1.0,2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,1.0,-2.0,1.0,1.0,0.2999999999999998,-2.0,0.2999999999999998,-2.0,-2.0,0,1
1503,2.0,2.0,2.0,2.0,1.0,-2.0,2.0,1.0,-2.0,0.0,-2.0,0.0,0.0,1.2999999999999998,0.7000000000000002,0.0,-2.0,1.0,-2.0,-2.0,0,1
1504,0.0,0.0,1.0,2.0,1.7000000000000002,0.2999999999999998,1.0,0.0,-2.0,0.0,-1.0,0.7000000000000002,0.7000000000000002,0.7000000000000002,0.0,0.0,-2.0,-0.30000000000000004,2.0,0.0,0,0
1505,0.7000000000000002,-0.30000000000000004,0.0,1.0,1.0,-1.0,1.2999999999999998,0.0,0.7000000000000002,-2.0,-2.0,2.0,1.2999999999999998,1.2999999999999998,-1.0,0.2999999999999998,-2.0,1.0,0.2999999999999998,1.2999999999999998,0,1
1506,0.0,0.0,0.0,-0.30000000000000004,0.2999999999999998,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1507,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1508,2.0,2.0,2.0,1.0,1.7000000000000002,-2.0,2.0,1.0,2.0,-2.0,-2.0,1.0,0.2999999999999998,1.2999999999999998,1.0,0.7000000000000002,-2.0,0.2999999999999998,0.7000000000000002,0.0,0,1
1509,1.0,2.0,0.0,1.0,2.0,-2.0,1.0,1.0,0.0,-2.0,-2.0,0.7000000000000002,1.7000000000000002,-0.30000000000000004,0.2999999999999998,0.2999999999999998,-2.0,-0.30000000000000004,-2.0,-2.0,0,0
1510,2.0,0.0,1.0,0.0,2.0,-2.0,1.0,2.0,-2.0,-2.0,-2.0,0.0,-2.0,1.7000000000000002,1.7000000000000002,1.0,-2.0,0.7000000000000002,-2.0,-2.0,0,1
1511,1.2999999999999998,2.0,1.0,1.0,2.0,-2.0,0.7000000000000002,0.0,-2.0,-2.0,-2.0,0.7000000000000002,0.0,1.0,0.2999999999999998,0.0,-2.0,-0.30000000000000004,1.2999999999999998,2.0,0,0
1512,2.0,1.7000000000000002,1.0,0.0,1.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,1.0,1.7000000000000002,0.7000000000000002,1.2999999999999998,2.0,-2.0,0.2999999999999998,-2.0,-2.0,0,1
1513,1.0,0.0,2.0,1.0,2.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,0.7000000000000002,1.7000000000000002,0.7000000000000002,-1.3,0.2999999999999998,-2.0,-0.30000000000000004,1.0,0.0,0,1
1514,0.2999999999999998,0.0,0.2999999999999998,-0.30000000000000004,1.2999999999999998,-2.0,2.0,2.0,-2.0,-2.0,-2.0,1.0,0.0,0.7000000000000002,1.0,2.0,-2.0,-1.0,-2.0,-2.0,0,1
1515,1.0,1.0,1.0,2.0,2.0,-2.0,1.7000000000000002,2.0,-2.0,-2.0,-2.0,1.0,1.0,1.0,0.2999999999999998,1.0,-2.0,0.0,1.0,1.2999999999999998,0,1
1516,2.0,2.0,2.0,2.0,0.0,-2.0,2.0,2.0,2.0,-2.0,-2.0,1.0,1.7000000000000002,0.2999999999999998,-1.0,0.7000000000000002,-2.0,1.0,2.0,1.2999999999999998,0,1
1517,0.0,-1.0,0.0,1.0,1.0,-2.0,1.7000000000000002,1.0,-2.0,0.0,-2.0,1.2999999999999998,1.0,-0.30000000000000004,-1.0,-1.0,-2.0,0.0,-0.30000000000000004,-2.0,0,0
1518,2.0,-2.0,1.0,-2.0,1.0,-2.0,-1.0,0.0,2.0,-2.0,-2.0,0.2999999999999998,-2.0,-0.7,-2.0,0.0,-2.0,-0.7,-2.0,-2.0,1,1
1519,1.0,1.0,2.0,1.0,-2.0,-2.0,1.2999999999999998,0.2999999999999998,2.0,-2.0,-2.0,0.7000000000000002,0.7000000000000002,1.2999999999999998,-2.0,0.2999999999999998,-2.0,0.7000000000000002,-2.0,-2.0,0,1
1520,1.0,1.0,2.0,1.0,2.0,-2.0,1.7000000000000002,0.0,2.0,-2.0,-2.0,1.2999999999999998,-0.30000000000000004,2.0,0.2999999999999998,0.0,-2.0,-2.0,-2.0,-2.0,0,0
1521,0.0,2.0,1.0,0.7000000000000002,1.7000000000000002,0.2999999999999998,0.2999999999999998,1.2999999999999998,-2.0,-2.0,-2.0,0.2999999999999998,1.2999999999999998,2.0,0.7000000000000002,2.0,-2.0,0.2999999999999998,-2.0,-2.0,0,1
1522,0.2999999999999998,1.2999999999999998,0.0,0.0,0.0,-2.0,0.2999999999999998,0.7000000000000002,1.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1523,2.0,1.0,1.0,1.0,2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,2.0,-0.30000000000000004,-0.30000000000000004,0.2999999999999998,0.0,-2.0,0.7000000000000002,-2.0,-2.0,0,1
1524,2.0,1.0,1.0,1.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,1.0,0.2999999999999998,0.7000000000000002,0.0,-0.30000000000000004,-2.0,1.2999999999999998,-2.0,0.7000000000000002,0,1
1525,-1.0,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,2.0,1.0,-1.0,0.0,-2.0,-2.0,-2.0,-2.0,1,1
1526,-0.7,0.2999999999999998,0.0,-2.0,1.7000000000000002,-2.0,-2.0,0.2999999999999998,1.0,-2.0,-2.0,1.0,-2.0,1.0,2.0,-0.30000000000000004,-2.0,1.2999999999999998,-2.0,-2.0,1,0
1527,0.0,2.0,2.0,2.0,1.2999999999999998,-2.0,0.0,2.0,0.0,-2.0,-2.0,1.2999999999999998,2.0,1.0,0.0,-2.0,-2.0,-2.0,2.0,-2.0,0,0
1528,2.0,2.0,0.0,1.0,1.0,-2.0,1.0,1.0,2.0,-2.0,-2.0,0.2999999999999998,2.0,0.0,1.2999999999999998,0.0,-2.0,1.0,-2.0,-2.0,0,0
1529,1.0,-1.0,0.0,1.0,2.0,-0.7,1.2999999999999998,1.0,0.0,-2.0,-2.0,1.2999999999999998,2.0,0.7000000000000002,1.2999999999999998,-0.30000000000000004,-2.0,0.2999999999999998,-2.0,-2.0,0,1
1530,2.0,-2.0,2.0,1.7000000000000002,2.0,-2.0,2.0,1.0,0.0,-2.0,-2.0,1.7000000000000002,1.7000000000000002,2.0,1.0,1.7000000000000002,-2.0,1.2999999999999998,-2.0,-2.0,0,1
1531,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,1.0,-2.0,-2.0,1.0,2.0,1.0,2.0,1.2999999999999998,-2.0,1.0,2.0,0.7000000000000002,0,1
1532,1.0,1.0,0.0,0.0,0.0,-2.0,2.0,1.2999999999999998,2.0,-2.0,-2.0,1.2999999999999998,1.2999999999999998,1.7000000000000002,0.0,0.7000000000000002,-2.0,0.7000000000000002,1.2999999999999998,1.0,0,1
1533,1.0,0.0,1.0,0.0,1.7000000000000002,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,1.0,0.2999999999999998,-2.0,1.2999999999999998,-2.0,-2.0,1,0
1534,2.0,2.0,2.0,1.0,2.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,2.0,1.2999999999999998,2.0,2.0,2.0,-2.0,1.2999999999999998,-2.0,-2.0,0,1
1535,-1.0,1.0,2.0,2.0,2.0,-2.0,1.7000000000000002,2.0,1.7000000000000002,-2.0,-2.0,1.2999999999999998,1.2999999999999998,2.0,1.7000000000000002,1.2999999999999998,-2.0,1.2999999999999998,2.0,-0.30000000000000004,0,0
1536,0.0,-2.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,-2.0,0.2999999999999998,0.0,-0.30000000000000004,-2.0,-0.30000000000000004,-2.0,-2.0,1,1
1537,0.7000000000000002,1.2999999999999998,0.0,0.0,1.7000000000000002,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,2.0,1.2999999999999998,0.7000000000000002,0.7000000000000002,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,0,1
1538,1.0,0.0,2.0,1.0,2.0,-2.0,1.0,1.0,0.0,-2.0,-2.0,0.7000000000000002,0.7000000000000002,0.0,0.0,-0.30000000000000004,-2.0,-1.3,-2.0,-2.0,0,1
1539,1.0,1.0,2.0,0.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,1.0,0.7000000000000002,2.0,1.0,0.0,-2.0,0.0,-2.0,-2.0,0,1
1540,2.0,1.0,0.0,1.0,0.0,-2.0,1.0,0.0,0.0,-2.0,-2.0,0.7000000000000002,1.0,2.0,1.0,0.2999999999999998,-2.0,0.0,-2.0,-2.0,0,1
1541,-2.0,1.0,0.2999999999999998,1.2999999999999998,2.0,-2.0,2.0,0.0,1.7000000000000002,-2.0,-2.0,1.0,-0.30000000000000004,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1542,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
1543,1.0,0.0,1.0,1.0,1.0,-2.0,1.7000000000000002,1.0,0.0,-2.0,-2.0,0.7000000000000002,1.2999999999999998,1.0,1.0,0.0,-2.0,-1.0,0.2999999999999998,0.0,0,0
